,Tempo,T0,T1,T2,T3,T4
0,953,24.11,23.84,23.73,24.2,23.99
1,2009,24.14,23.85,23.73,24.22,23.99
2,3064,24.14,23.85,23.73,24.21,24.01
3,4120,24.15,23.84,23.73,24.21,23.97
4,5176,24.13,23.84,23.73,24.21,23.99
5,6232,24.13,23.85,23.73,24.21,24.0
6,7287,24.14,23.84,23.73,24.21,23.98
7,8343,24.14,23.82,23.73,24.2,23.99
8,9399,24.14,23.84,23.73,24.2,24.01
9,10456,24.14,23.85,23.73,24.19,24.01
10,11511,24.14,23.84,23.73,24.2,24.03
11,12568,24.14,23.84,23.73,24.18,24.06
12,13624,24.16,23.85,23.73,24.19,24.09
13,14681,24.13,23.85,23.73,24.22,24.14
14,15736,24.14,23.85,23.72,24.2,24.17
15,16793,24.14,23.85,23.73,24.21,24.22
16,17849,24.14,23.84,23.72,24.21,24.79
17,18906,24.14,23.85,23.73,24.21,24.82
18,19961,24.13,23.85,23.73,24.23,24.48
19,21018,24.14,23.85,23.73,24.25,24.41
20,22075,24.15,23.84,23.73,24.23,24.46
21,23131,24.12,23.86,23.73,24.26,24.56
22,24187,24.13,23.86,23.73,24.27,24.6
23,25243,24.14,23.84,23.73,24.29,24.68
24,26300,24.15,23.85,23.73,24.29,24.77
25,27356,24.13,23.85,23.73,24.31,24.82
26,28412,24.14,23.85,23.73,24.34,24.91
27,29468,24.15,23.85,23.73,24.35,24.99
28,30525,24.14,23.85,23.73,24.36,25.05
29,31582,24.13,23.85,23.73,24.4,25.15
30,32637,24.14,23.85,23.73,24.41,25.22
31,33694,24.12,23.85,23.73,24.43,25.31
32,34750,23.4,23.1,23.01,23.71,24.33
33,35807,23.04,22.71,22.65,23.33,24.06
34,36862,23.03,22.71,22.65,23.36,24.26
35,37918,23.04,22.72,22.65,23.41,24.44
36,38975,23.03,22.73,22.65,23.43,24.5
37,40031,23.03,22.72,22.65,23.45,24.6
38,41088,23.03,22.72,22.66,23.47,24.66
39,42143,23.05,22.71,22.66,23.51,24.76
40,43199,23.04,22.71,22.66,23.54,24.85
41,44256,23.04,22.72,22.67,23.57,24.91
42,45312,23.04,22.73,22.69,23.59,25.0
43,46367,23.05,22.72,22.69,23.6,25.11
44,47424,23.03,22.73,22.7,23.66,25.2
45,48480,23.05,22.72,22.7,23.67,25.26
46,49537,23.03,22.72,22.7,23.72,25.35
47,50592,23.06,22.74,22.7,23.74,25.43
48,51648,23.04,22.72,22.72,23.78,25.5
49,52705,23.04,22.72,22.71,23.82,25.58
50,53761,23.04,22.75,22.71,23.85,25.63
51,54817,23.06,22.75,22.72,23.87,25.73
52,55873,23.03,22.76,22.77,23.92,25.81
53,56930,23.06,22.77,22.77,23.94,25.86
54,57986,23.04,22.77,22.77,24.0,25.94
55,59041,23.04,22.78,22.78,24.01,26.01
56,60098,23.04,22.77,22.78,24.05,26.08
57,61154,23.04,22.78,22.79,24.07,26.16
58,62211,23.04,22.78,22.79,24.12,26.2
59,63266,23.04,22.78,22.84,24.15,26.28
60,64323,23.04,22.78,22.85,24.19,26.34
61,65379,23.05,22.77,22.84,24.22,26.41
62,66436,23.06,22.78,22.85,24.26,26.48
63,67491,23.04,22.78,22.86,24.28,26.57
64,68548,23.05,22.79,22.9,24.33,26.65
65,69604,23.04,22.79,22.92,24.37,26.74
66,70661,23.04,22.79,22.92,24.4,26.82
67,71716,23.04,22.79,22.92,24.43,26.9
68,72773,23.05,22.79,22.92,24.48,26.97
69,73829,23.05,22.8,22.93,24.52,27.04
70,74886,23.04,22.81,22.96,24.56,27.09
71,75941,23.05,22.84,22.99,24.59,27.17
72,76998,23.05,22.85,22.99,24.62,27.21
73,78054,23.05,22.85,22.99,24.67,27.27
74,79111,23.04,22.85,23.02,24.68,27.34
75,80166,23.05,22.85,23.04,24.75,27.39
76,81223,23.05,22.85,23.04,24.79,27.47
77,82279,23.05,22.85,23.05,24.83,27.54
78,83336,23.07,22.85,23.06,24.86,27.59
79,84391,23.08,22.87,23.11,24.87,27.65
80,85448,23.08,22.88,23.12,24.94,27.7
81,86504,23.06,22.89,23.12,24.97,27.76
82,87561,23.09,22.91,23.13,25.01,27.81
83,88616,23.09,22.92,23.17,25.05,27.86
84,89673,23.1,22.91,23.19,25.08,27.93
85,90729,23.08,22.92,23.19,25.12,27.96
86,91786,23.1,22.93,23.2,25.16,28.01
87,92843,23.11,22.92,23.23,25.18,28.04
88,93898,23.12,22.93,23.26,25.22,28.1
89,94955,23.13,22.98,23.27,25.26,28.14
90,96012,23.12,22.98,23.28,25.28,28.21
91,97068,23.11,22.98,23.31,25.35,28.25
92,98124,23.1,22.99,23.32,25.36,28.27
93,99180,23.11,22.99,23.32,25.41,28.35
94,100237,23.12,23.0,23.36,25.45,28.41
95,101294,23.11,23.0,23.37,25.47,28.46
96,102350,23.13,23.02,23.38,25.5,28.53
97,103407,23.13,23.04,23.41,25.54,28.57
98,104464,23.15,23.04,23.42,25.59,28.59
99,105521,23.16,23.05,23.45,25.62,28.67
100,106578,23.19,23.06,23.46,25.65,28.71
101,107635,23.18,23.06,23.47,25.69,28.75
102,108692,23.16,23.07,23.51,25.73,28.8
103,109749,23.19,23.11,23.52,25.76,28.84
104,110806,23.18,23.12,23.53,25.79,28.89
105,111862,23.18,23.12,23.57,25.83,28.93
106,112919,23.2,23.12,23.58,25.87,28.99
107,113976,23.2,23.12,23.59,25.88,29.05
108,115033,23.25,23.15,23.6,25.94,29.07
109,116089,23.24,23.18,23.64,25.96,29.12
110,117146,23.25,23.18,23.66,26.01,29.16
111,118203,23.24,23.18,23.66,26.03,29.22
112,119260,23.27,23.19,23.71,26.08,29.27
113,120316,23.28,23.2,23.72,26.11,29.32
114,121373,23.28,23.23,23.73,26.13,29.35
115,122430,23.28,23.25,23.73,26.18,29.41
116,123487,23.3,23.26,23.79,26.21,29.48
117,124544,23.32,23.26,23.8,26.24,29.51
118,125600,23.33,23.27,23.81,26.28,29.57
119,126657,23.34,23.3,23.86,26.32,29.6
120,127714,23.33,23.3,23.86,26.35,29.65
121,128771,23.33,23.33,23.86,26.39,29.69
122,129828,23.34,23.32,23.89,26.41,29.72
123,130885,23.35,23.33,23.92,26.46,29.77
124,131942,23.37,23.35,23.93,26.48,29.81
125,132999,23.38,23.39,23.94,26.51,29.87
126,134055,23.41,23.39,23.99,26.54,29.88
127,135112,23.4,23.4,24.0,26.59,29.95
128,136169,23.4,23.4,24.01,26.6,29.98
129,137226,23.43,23.43,24.03,26.65,30.04
130,138283,23.43,23.47,24.06,26.68,30.09
131,139339,23.45,23.46,24.07,26.71,30.13
132,140396,23.46,23.46,24.09,26.73,30.17
133,141453,23.46,23.47,24.13,26.77,30.23
134,142510,23.49,23.53,24.13,26.81,30.27
135,143566,23.47,23.52,24.14,26.83,30.31
136,144623,23.5,23.53,24.2,26.88,30.37
137,145680,23.52,23.53,24.2,26.91,30.39
138,146737,23.54,23.58,24.2,26.93,30.43
139,147793,23.54,23.58,24.26,26.99,30.47
140,148850,23.55,23.59,24.27,27.01,30.51
141,149907,23.56,23.6,24.27,27.06,30.54
142,150964,23.59,23.64,24.3,27.06,30.58
143,152020,23.58,23.65,24.34,27.09,30.6
144,153077,23.6,23.66,24.35,27.14,30.65
145,154134,23.61,23.66,24.37,27.15,30.71
146,155191,23.63,23.68,24.39,27.2,30.73
147,156248,23.64,23.72,24.4,27.22,30.79
148,157304,23.65,23.73,24.43,27.26,30.81
149,158361,23.67,23.73,24.47,27.28,30.87
150,159418,23.7,23.75,24.47,27.32,30.92
151,160475,23.69,23.79,24.5,27.35,30.96
152,161531,23.7,23.8,24.53,27.37,30.99
153,162588,23.71,23.8,24.54,27.41,31.01
154,163645,23.74,23.81,24.56,27.45,31.09
155,164702,23.75,23.85,24.6,27.47,31.13
156,165758,23.76,23.86,24.6,27.49,31.17
157,166815,23.79,23.86,24.6,27.54,31.19
158,167872,23.79,23.87,24.64,27.56,31.24
159,168929,23.8,23.92,24.67,27.58,31.28
160,169986,23.8,23.92,24.67,27.63,31.32
161,171042,23.81,23.93,24.71,27.67,31.35
162,172099,23.84,23.93,24.74,27.68,31.39
163,173156,23.86,23.97,24.75,27.72,31.43
164,174213,23.87,23.99,24.76,27.74,31.44
165,175269,23.88,24.0,24.81,27.79,31.49
166,176326,23.92,24.01,24.82,27.81,31.52
167,177383,23.92,24.04,24.82,27.82,31.54
168,178440,23.93,24.06,24.87,27.88,31.59
169,179496,23.94,24.07,24.87,27.91,31.61
170,180553,23.96,24.08,24.9,27.95,31.65
171,181610,23.96,24.11,24.94,27.96,31.67
172,182667,23.99,24.13,24.94,27.99,31.74
173,183724,24.0,24.13,24.98,28.01,31.76
174,184780,24.03,24.16,25.0,28.06,31.81
175,185837,24.05,24.19,25.02,28.09,31.83
176,186894,24.05,24.2,25.05,28.11,31.88
177,187951,24.07,24.21,25.07,28.14,31.94
178,189007,24.08,24.26,25.07,28.16,31.96
179,190064,24.09,24.26,25.11,28.19,31.99
180,191122,24.12,24.27,25.14,28.24,32.02
181,192179,24.12,24.28,25.14,28.27,32.06
182,193235,24.14,24.32,25.16,28.29,32.1
183,194292,24.15,24.34,25.21,28.32,32.12
184,195349,24.19,24.35,25.21,28.35,32.14
185,196407,24.19,24.36,25.23,28.39,32.17
186,197464,24.21,24.39,25.26,28.41,32.21
187,198520,24.23,24.4,25.27,28.42,32.22
188,199577,24.25,24.41,25.29,28.46,32.26
189,200634,24.27,24.43,25.33,28.51,32.3
190,201692,24.28,24.47,25.34,28.52,32.32
191,202748,24.3,24.47,25.34,28.55,32.36
192,203805,24.33,24.48,25.38,28.59,32.39
193,204862,24.33,24.54,25.41,28.61,32.41
194,205920,24.33,24.54,25.41,28.64,32.46
195,206977,24.35,24.54,25.46,28.68,32.47
196,208033,24.37,24.56,25.47,28.68,32.5
197,209090,24.4,24.59,25.47,28.71,32.52
198,210148,24.41,24.6,25.52,28.74,32.55
199,211205,24.41,24.6,25.54,28.79,32.58
200,212261,24.43,24.65,25.55,28.8,32.61
201,213318,24.46,24.67,25.58,28.81,32.61
202,214375,24.48,24.67,25.61,28.86,32.65
203,215432,24.49,24.68,25.62,28.87,32.68
204,216489,24.5,24.73,25.63,28.92,32.68
205,217546,24.55,24.73,25.66,28.94,32.7
206,218603,24.54,24.75,25.67,28.98,32.72
207,219660,24.56,24.76,25.69,29.0,32.74
208,220717,24.56,24.8,25.73,29.01,32.77
209,221773,24.59,24.81,25.74,29.04,32.79
210,222830,24.6,24.81,25.74,29.07,32.86
211,223888,24.62,24.84,25.8,29.07,32.9
212,224945,24.62,24.87,25.81,29.12,32.95
213,226001,24.64,24.87,25.81,29.13,33.0
214,227058,24.67,24.89,25.84,29.16,33.01
215,228115,24.68,24.93,25.86,29.2,33.02
216,229172,24.71,24.94,25.88,29.22,33.06
217,230228,24.73,24.94,25.88,29.24,33.1
218,231285,24.73,24.98,25.92,29.27,33.13
219,232342,24.75,25.01,25.94,29.28,33.15
220,233399,24.77,25.01,25.95,29.31,33.2
221,234456,24.8,25.02,26.0,29.34,33.2
222,235512,24.8,25.06,26.01,29.39,33.22
223,236570,24.81,25.07,26.02,29.39,33.26
224,237626,24.83,25.07,26.05,29.41,33.28
225,238683,24.86,25.1,26.06,29.47,33.32
226,239740,24.88,25.14,26.07,29.47,33.34
227,240797,24.88,25.14,26.12,29.51,33.36
228,241854,24.92,25.14,26.14,29.54,33.38
229,242911,24.93,25.2,26.15,29.55,33.42
230,243968,24.95,25.21,26.18,29.57,33.42
231,245024,24.96,25.22,26.21,29.6,33.42
232,246081,24.99,25.24,26.21,29.62,33.47
233,247139,25.0,25.26,26.22,29.65,33.47
234,248196,25.02,25.27,26.27,29.67,33.48
235,249252,25.02,25.29,26.27,29.71,33.52
236,250309,25.05,25.31,26.28,29.73,33.55
237,251366,25.06,25.35,26.31,29.76,33.58
238,252423,25.08,25.34,26.34,29.77,33.62
239,253479,25.08,25.38,26.34,29.8,33.67
240,254537,25.13,25.41,26.39,29.82,33.7
241,255594,25.14,25.41,26.41,29.86,33.74
242,256651,25.14,25.42,26.41,29.88,33.76
243,257708,25.18,25.46,26.45,29.91,33.79
244,258765,25.2,25.47,26.47,29.93,33.81
245,259822,25.22,25.47,26.47,29.96,33.82
246,260879,25.22,25.5,26.5,29.99,33.85
247,261936,25.26,25.53,26.54,29.99,33.89
248,262992,25.26,25.54,26.55,30.02,33.9
249,264049,25.27,25.55,26.55,30.04,33.92
250,265107,25.28,25.6,26.61,30.06,33.95
251,266164,25.32,25.61,26.61,30.09,33.97
252,267220,25.33,25.61,26.62,30.13,34.0
253,268277,25.34,25.65,26.65,30.15,34.01
254,269334,25.37,25.67,26.67,30.2,34.02
255,270391,25.4,25.67,26.67,30.2,34.03
256,271449,25.42,25.68,26.71,30.22,34.05
257,272505,25.43,25.72,26.74,30.25,34.07
258,273562,25.44,25.74,26.74,30.27,34.1
259,274619,25.47,25.74,26.76,30.28,34.1
260,275677,25.46,25.77,26.8,30.31,34.15
261,276733,25.48,25.81,26.81,30.34,34.16
262,277790,25.49,25.81,26.81,30.35,34.18
263,278847,25.52,25.82,26.86,30.39,34.2
264,279905,25.55,25.86,26.88,30.4,34.22
265,280962,25.55,25.86,26.88,30.43,34.24
266,282018,25.6,25.87,26.93,30.44,34.24
267,283075,25.61,25.89,26.94,30.46,34.28
268,284133,25.61,25.93,26.94,30.49,34.29
269,285190,25.62,25.94,26.97,30.52,34.31
270,286246,25.65,25.96,27.0,30.54,34.35
271,287303,25.66,25.97,27.01,30.55,34.36
272,288361,25.68,26.01,27.02,30.58,34.38
273,289418,25.69,26.01,27.03,30.6,34.39
274,290475,25.71,26.03,27.06,30.62,34.44
275,291531,25.73,26.06,27.07,30.65,34.45
276,292588,25.72,26.06,27.07,30.65,34.44
277,293645,25.76,26.07,27.09,30.67,34.46
278,294702,25.77,26.07,27.14,30.72,34.5
279,295759,25.77,26.11,27.14,30.73,34.51
280,296816,25.81,26.13,27.15,30.75,34.54
281,297873,25.82,26.14,27.18,30.75,34.58
282,298930,25.83,26.15,27.21,30.79,34.59
283,299986,25.83,26.18,27.21,30.8,34.62
284,301044,25.86,26.2,27.22,30.84,34.63
285,302101,25.88,26.21,27.26,30.85,34.66
286,303158,25.91,26.22,27.27,30.87,34.67
287,304215,25.89,26.26,27.27,30.91,34.71
288,305271,25.91,26.26,27.27,30.92,34.69
289,306329,25.93,26.26,27.31,30.93,34.74
290,307386,25.93,26.27,27.31,30.94,34.74
291,308443,25.94,26.28,27.34,30.96,34.77
292,309499,25.98,26.31,27.34,30.97,34.77
293,310557,25.98,26.33,27.34,30.98,34.77
294,311614,25.97,26.34,27.35,30.99,34.77
295,312671,26.0,26.34,27.38,30.99,34.79
296,313728,26.01,26.34,27.4,31.02,34.79
297,314784,26.02,26.38,27.4,31.05,34.78
298,315841,26.02,26.37,27.4,31.06,34.78
299,316898,26.04,26.4,27.4,31.06,34.78
300,317956,26.04,26.38,27.41,31.05,34.74
301,319012,26.06,26.41,27.45,31.07,34.77
302,320069,26.06,26.41,27.47,31.12,34.82
303,321126,26.07,26.42,27.47,31.12,34.83
304,322183,26.11,26.46,27.49,31.14,34.85
305,323239,26.14,26.47,27.53,31.18,34.9
306,324297,26.15,26.49,27.55,31.19,34.94
307,325354,26.16,26.51,27.56,31.2,34.94
308,326411,26.15,26.52,27.56,31.21,34.96
309,327468,26.14,26.53,27.58,31.22,34.97
310,328524,26.16,26.54,27.59,31.24,34.98
311,329582,26.24,26.6,27.66,31.32,35.06
312,330639,26.31,26.67,27.74,31.39,35.13
313,331696,26.36,26.72,27.77,31.44,35.18
314,332752,26.39,26.75,27.81,31.48,35.19
315,333810,26.4,26.77,27.84,31.51,35.25
316,334867,26.41,26.8,27.86,31.55,35.3
317,335925,26.43,26.81,27.87,31.54,35.34
318,336982,26.44,26.83,27.88,31.56,35.36
319,338038,26.46,26.86,27.93,31.6,35.4
320,339096,26.48,26.87,27.94,31.62,35.43
321,340153,26.46,26.88,27.95,31.65,35.43
322,341210,26.48,26.9,27.97,31.66,35.46
323,342267,26.48,26.91,27.98,31.67,35.48
324,343324,26.53,26.94,28.0,31.67,35.48
325,344381,26.53,26.94,28.0,31.72,35.51
326,345438,26.54,26.97,28.03,31.72,35.49
327,346496,26.56,27.0,28.06,31.74,35.51
328,347552,26.59,27.01,28.07,31.79,35.54
329,348609,26.61,27.03,28.11,31.82,35.57
330,349667,26.62,27.06,28.13,31.85,35.61
331,350724,26.64,27.07,28.13,31.87,35.59
332,351781,26.66,27.08,28.14,31.87,35.62
333,352838,26.68,27.12,28.2,31.9,35.67
334,353896,26.67,27.13,28.2,31.94,35.68
335,354953,26.69,27.13,28.2,31.94,35.67
336,356011,26.71,27.14,28.2,31.94,35.7
337,357067,26.74,27.15,28.23,31.95,35.72
338,358125,26.74,27.19,28.26,31.99,35.73
339,359182,26.75,27.21,28.26,31.99,35.74
340,360240,26.75,27.21,28.27,32.0,35.76
341,361296,26.8,27.22,28.28,32.02,35.77
342,362354,26.8,27.25,28.32,32.05,35.8
343,363411,26.82,27.27,28.33,32.07,35.82
344,364468,26.82,27.27,28.33,32.06,35.81
345,365526,26.85,27.28,28.34,32.11,35.86
346,366582,26.87,27.3,28.39,32.13,35.86
347,367640,26.87,27.34,28.4,32.14,35.87
348,368697,26.87,27.33,28.4,32.15,35.89
349,369755,26.88,27.34,28.41,32.19,35.88
350,370811,26.93,27.36,28.46,32.19,35.89
351,371869,26.94,27.39,28.47,32.2,35.94
352,372926,26.95,27.4,28.48,32.22,35.94
353,373984,26.98,27.42,28.51,32.26,35.95
354,375041,27.0,27.45,28.53,32.28,35.98
355,376097,27.0,27.47,28.53,32.27,35.97
356,377155,27.0,27.47,28.53,32.3,35.98
357,378212,27.03,27.47,28.57,32.31,35.98
358,379270,27.03,27.47,28.57,32.32,36.0
359,380326,27.03,27.48,28.59,32.32,36.01
360,381384,27.06,27.49,28.6,32.34,36.01
361,382441,27.06,27.53,28.6,32.34,36.03
362,383499,27.05,27.54,28.61,32.36,36.02
363,384556,27.06,27.54,28.66,32.38,36.03
364,385612,27.08,27.54,28.66,32.38,36.02
365,386670,27.07,27.54,28.66,32.37,36.01
366,387727,27.08,27.55,28.66,32.4,36.03
367,388785,27.08,27.57,28.68,32.43,36.05
368,389841,27.14,27.61,28.72,32.46,36.08
369,390899,27.16,27.62,28.74,32.48,36.11
370,391956,27.15,27.66,28.74,32.48,36.12
371,393014,27.15,27.64,28.73,32.48,36.12
372,394072,27.19,27.67,28.75,32.49,36.15
373,395128,27.16,27.66,28.76,32.49,36.15
374,396186,27.08,27.56,28.68,32.39,36.01
375,397243,27.01,27.48,28.59,32.3,35.9
376,398301,27.05,27.53,28.65,32.37,35.98
377,399357,27.15,27.64,28.73,32.46,36.09
378,400415,27.17,27.67,28.79,32.52,36.14
379,401472,27.2,27.69,28.8,32.52,36.16
380,402530,27.18,27.67,28.79,32.51,36.12
381,403587,27.13,27.63,28.73,32.45,36.04
382,404644,27.27,27.8,28.89,32.63,36.24
383,405701,27.29,27.8,28.89,32.66,36.29
384,406759,27.31,27.81,28.92,32.68,36.31
385,407816,27.32,27.84,28.93,32.68,36.31
386,408873,27.34,27.86,28.99,32.73,36.36
387,409930,27.39,27.88,29.0,32.75,36.37
388,410988,27.4,27.91,29.0,32.76,36.36
389,412045,27.43,27.93,29.02,32.77,36.36
390,413102,27.46,27.97,29.05,32.83,36.42
391,414159,27.47,27.98,29.06,32.83,36.44
392,415216,27.45,27.94,29.05,32.8,36.39
393,416274,27.48,27.98,29.08,32.85,36.45
394,417331,27.51,28.0,29.11,32.88,36.47
395,418387,27.48,28.01,29.11,32.87,36.46
396,419445,27.51,28.01,29.13,32.89,36.5
397,420502,27.48,28.0,29.1,32.87,36.45
398,421560,27.43,27.95,29.05,32.79,36.4
399,422617,27.47,27.99,29.08,32.83,36.45
400,423673,27.44,27.96,29.03,32.8,36.38
401,424731,27.43,27.94,29.06,32.8,36.38
402,425788,27.56,28.09,29.2,32.98,36.56
403,426846,27.58,28.08,29.2,32.97,36.57
404,427902,27.54,28.06,29.16,32.91,36.5
405,428960,27.57,28.07,29.17,32.95,36.54
406,430017,27.64,28.18,29.25,33.05,36.66
407,431075,27.68,28.2,29.32,33.11,36.71
408,432133,27.73,28.23,29.33,33.11,36.72
409,433189,27.73,28.21,29.33,33.12,36.72
410,434247,27.73,28.22,29.33,33.11,36.7
411,435304,27.71,28.21,29.31,33.11,36.69
412,436362,27.62,28.15,29.24,33.01,36.6
413,437419,27.76,28.27,29.37,33.15,36.75
414,438476,27.8,28.31,29.4,33.2,36.79
415,439533,27.8,28.29,29.4,33.2,36.75
416,440591,27.81,28.32,29.4,33.23,36.79
417,441648,27.81,28.33,29.42,33.24,36.8
418,442704,27.83,28.34,29.45,33.25,36.83
419,443762,27.86,28.4,29.46,33.28,36.86
420,444819,27.84,28.39,29.46,33.28,36.86
421,445877,27.89,28.4,29.49,33.32,36.89
422,446934,27.92,28.46,29.54,33.36,36.94
423,447991,27.96,28.48,29.59,33.39,36.95
424,449048,27.98,28.49,29.58,33.4,37.0
425,450105,27.97,28.49,29.58,33.39,36.99
426,451163,27.95,28.47,29.54,33.37,36.92
427,452219,27.94,28.47,29.55,33.37,36.93
428,453277,27.94,28.47,29.54,33.36,36.94
429,454334,27.95,28.47,29.57,33.39,36.95
430,455392,27.96,28.48,29.58,33.39,36.97
431,456449,27.98,28.52,29.6,33.42,36.99
432,457506,28.0,28.53,29.59,33.42,37.0
433,458563,27.99,28.54,29.62,33.44,37.01
434,459620,28.0,28.53,29.61,33.44,37.0
435,460678,27.94,28.46,29.55,33.36,36.89
436,461734,27.98,28.5,29.6,33.4,36.95
437,462792,28.0,28.53,29.62,33.43,36.96
438,463849,28.07,28.6,29.67,33.49,37.05
439,464907,28.08,28.6,29.72,33.52,37.08
440,465964,28.11,28.65,29.74,33.55,37.11
441,467021,28.12,28.67,29.75,33.56,37.14
442,468078,28.13,28.66,29.77,33.56,37.14
443,469136,28.14,28.68,29.78,33.59,37.14
444,470194,28.14,28.68,29.79,33.59,37.15
445,471250,28.19,28.71,29.79,33.63,37.15
446,472308,28.2,28.73,29.84,33.64,37.19
447,473366,28.21,28.75,29.86,33.67,37.22
448,474423,28.26,28.79,29.87,33.69,37.23
449,475481,28.26,28.8,29.92,33.71,37.26
450,476537,28.26,28.8,29.93,33.74,37.27
451,477595,28.31,28.84,29.93,33.75,37.28
452,478652,28.32,28.86,29.98,33.77,37.33
453,479709,28.32,28.86,29.98,33.8,37.34
454,480766,28.33,28.86,29.99,33.8,37.34
455,481823,28.34,28.93,29.99,33.82,37.36
456,482880,28.33,28.93,30.04,33.85,37.39
457,483938,28.36,28.93,30.05,33.84,37.39
458,484995,28.39,28.94,30.07,33.88,37.41
459,486052,28.39,29.0,30.06,33.88,37.43
460,487109,28.41,29.0,30.06,33.89,37.43
461,488166,28.41,29.0,30.11,33.92,37.45
462,489224,28.41,29.0,30.12,33.92,37.45
463,490280,28.44,29.0,30.12,33.94,37.46
464,491337,28.47,29.04,30.13,33.95,37.49
465,492395,28.47,29.06,30.16,33.98,37.49
466,493452,28.51,29.07,30.19,34.0,37.53
467,494509,28.62,29.21,30.33,34.17,37.7
468,495566,28.68,29.25,30.37,34.23,37.78
469,496623,28.69,29.28,30.39,34.25,37.82
470,497681,28.71,29.33,30.4,34.29,37.82
471,498738,28.73,29.33,30.44,34.29,37.85
472,499795,28.74,29.34,30.46,34.3,37.86
473,500852,28.76,29.37,30.46,34.35,37.89
474,501910,28.78,29.39,30.47,34.35,37.89
475,502967,28.79,29.4,30.47,34.37,37.91
476,504024,28.81,29.4,30.52,34.38,37.94
477,505081,28.79,29.4,30.53,34.38,37.94
478,506138,28.82,29.41,30.53,34.39,37.94
479,507195,28.85,29.44,30.53,34.41,37.96
480,508253,28.85,29.46,30.53,34.41,37.97
481,509309,28.87,29.46,30.57,34.44,37.99
482,510366,28.89,29.47,30.59,34.44,37.99
483,511424,28.9,29.49,30.59,34.44,38.01
484,512481,28.92,29.52,30.59,34.47,38.01
485,513538,28.93,29.53,30.64,34.49,38.05
486,514594,28.95,29.54,30.65,34.53,38.06
487,515652,28.94,29.55,30.66,34.51,38.06
488,516709,28.97,29.58,30.66,34.57,38.08
489,517766,29.0,29.59,30.69,34.57,38.1
490,518822,28.99,29.6,30.73,34.58,38.13
491,519879,29.02,29.65,30.74,34.61,38.13
492,520937,29.02,29.66,30.75,34.63,38.15
493,521994,29.05,29.66,30.78,34.64,38.15
494,523051,29.07,29.67,30.79,34.65,38.18
495,524107,29.07,29.7,30.79,34.67,38.18
496,525165,29.09,29.73,30.8,34.69,38.21
497,526222,29.12,29.73,30.85,34.7,38.23
498,527279,29.14,29.73,30.86,34.71,38.21
499,528336,29.12,29.74,30.86,34.72,38.23
500,529393,29.14,29.77,30.86,34.74,38.23
501,530450,29.15,29.78,30.89,34.76,38.23
502,531507,29.18,29.79,30.93,34.77,38.25
503,532564,29.19,29.79,30.93,34.78,38.26
504,533621,29.2,29.8,30.93,34.8,38.28
505,534678,29.21,29.83,30.97,34.83,38.28
506,535735,29.24,29.86,30.99,34.84,38.3
507,536793,29.24,29.86,30.99,34.84,38.32
508,537849,29.26,29.88,30.99,34.86,38.32
509,538906,29.26,29.92,31.03,34.88,38.35
510,539963,29.27,29.92,31.06,34.91,38.34
511,541020,29.3,29.94,31.06,34.91,38.35
512,542077,29.31,29.93,31.06,34.93,38.35
513,543134,29.34,29.94,31.09,34.94,38.37
514,544191,29.32,29.99,31.13,34.96,38.39
515,545248,29.36,29.98,31.12,34.96,38.4
516,546305,29.38,29.99,31.13,34.97,38.41
517,547362,29.39,29.99,31.13,34.99,38.42
518,548419,29.4,30.02,31.15,35.0,38.45
519,549476,29.39,30.06,31.18,35.03,38.45
520,550533,29.41,30.06,31.18,35.05,38.46
521,551589,29.44,30.06,31.19,35.06,38.47
522,552646,29.46,30.08,31.19,35.07,38.48
523,553704,29.48,30.11,31.2,35.08,38.51
524,554761,29.48,30.12,31.2,35.11,38.49
525,555817,29.49,30.13,31.24,35.1,38.49
526,556875,29.51,30.13,31.26,35.12,38.52
527,557932,29.52,30.13,31.26,35.13,38.5
528,558989,29.53,30.14,31.26,35.15,38.53
529,560046,29.53,30.18,31.27,35.16,38.52
530,561103,29.54,30.19,31.29,35.18,38.55
531,562160,29.56,30.19,31.32,35.18,38.55
532,563217,29.59,30.19,31.33,35.19,38.56
533,564275,29.58,30.21,31.33,35.19,38.58
534,565331,29.58,30.2,31.33,35.2,38.58
535,566388,29.6,30.23,31.34,35.23,38.58
536,567446,29.62,30.25,31.38,35.23,38.59
537,568503,29.63,30.26,31.39,35.25,38.59
538,569560,29.65,30.26,31.39,35.27,38.63
539,570616,29.66,30.27,31.39,35.27,38.65
540,571674,29.67,30.27,31.4,35.28,38.65
541,572731,29.69,30.29,31.41,35.31,38.65
542,573788,29.69,30.32,31.4,35.31,38.68
543,574845,29.73,30.33,31.45,35.33,38.71
544,575902,29.73,30.33,31.46,35.33,38.72
545,576959,29.73,30.33,31.46,35.34,38.74
546,578017,29.72,30.35,31.46,35.38,38.76
547,579074,29.74,30.38,31.52,35.39,38.79
548,580130,29.73,30.38,31.52,35.39,38.78
549,581187,29.73,30.39,31.53,35.4,38.78
550,582245,29.74,30.39,31.53,35.39,38.77
551,583302,29.77,30.4,31.53,35.42,38.79
552,584358,29.77,30.43,31.54,35.46,38.8
553,585416,29.78,30.46,31.56,35.46,38.81
554,586473,29.8,30.46,31.58,35.48,38.82
555,587530,29.82,30.46,31.58,35.48,38.84
556,588588,29.86,30.47,31.59,35.51,38.86
557,589644,29.86,30.51,31.59,35.53,38.85
558,590701,29.86,30.52,31.59,35.53,38.88
